Created from SDDS file: BYBL_Ramp.param
No description	
No description	

Table 1
ElementName	ElementParameter	ParameterValue	ElementType	ElementOccurence	ElementGroup	
BX	TILT	0	HKICK	14	""	
BX	B2	0	HKICK	14	""	
BX	CALIBRATION	1	HKICK	14	""	
BX	EDGE_EFFECTS	0	HKICK	14	""	
BX	ORDER	0	HKICK	14	""	
BX	STEERING	1	HKICK	14	""	
APERTURE	L	0	ECOL	73	""	
APERTURE	X_MAX	0.02	ECOL	73	""	
APERTURE	Y_MAX	0.012	ECOL	73	""	
APERTURE	DX	0	ECOL	73	""	
APERTURE	DY	0	ECOL	73	""	
APERTURE	EXPONENT	2	ECOL	73	""	
BDMAG	L	1.3	CSBEND	20	""	
BDMAG	ANGLE	0.146452	CSBEND	20	""	
BDMAG	K1	-0.555089	CSBEND	20	""	
BDMAG	K2	-4.1	CSBEND	20	""	
BDMAG	K3	0	CSBEND	20	""	
BDMAG	K4	0	CSBEND	20	""	
BDMAG	K5	0	CSBEND	20	""	
BDMAG	K6	0	CSBEND	20	""	
BDMAG	K7	0	CSBEND	20	""	
BDMAG	K8	0	CSBEND	20	""	
BDMAG	E1	0.073226	CSBEND	20	""	
BDMAG	E2	0.073226	CSBEND	20	""	
BDMAG	TILT	0	CSBEND	20	""	
BDMAG	H1	0	CSBEND	20	""	
BDMAG	H2	0	CSBEND	20	""	
BDMAG	HGAP	0	CSBEND	20	""	
BDMAG	FINT	0.5	CSBEND	20	""	
BDMAG	DX	0	CSBEND	20	""	
BDMAG	DY	0	CSBEND	20	""	
BDMAG	DZ	0	CSBEND	20	""	
BDMAG	FSE	0	CSBEND	20	""	
BDMAG	ETILT	0	CSBEND	20	""	
BDMAG	N_KICKS	25	CSBEND	20	""	
BDMAG	NONLINEAR	1	CSBEND	20	""	
BDMAG	SYNCH_RAD	1	CSBEND	20	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	20	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	20	""	
BDMAG	EDGE_ORDER	1	CSBEND	20	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	20	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	20	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	20	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	20	""	
BDMAG	USE_BN	0	CSBEND	20	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	20	""	
BDMAG	B1	0	CSBEND	20	""	
BDMAG	B2	0	CSBEND	20	""	
BDMAG	B3	0	CSBEND	20	""	
BDMAG	B4	0	CSBEND	20	""	
BDMAG	B5	0	CSBEND	20	""	
BDMAG	B6	0	CSBEND	20	""	
BDMAG	B7	0	CSBEND	20	""	
BDMAG	B8	0	CSBEND	20	""	
BDMAG	ISR	1	CSBEND	20	""	
BDMAG	ISR1PART	1	CSBEND	20	""	
BDMAG	SQRT_ORDER	0	CSBEND	20	""	
BDMAG	USE_RAD_DIST	0	CSBEND	20	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	20	""	
APERTURE	L	0	ECOL	74	""	
APERTURE	X_MAX	0.02	ECOL	74	""	
APERTURE	Y_MAX	0.012	ECOL	74	""	
APERTURE	DX	0	ECOL	74	""	
APERTURE	DY	0	ECOL	74	""	
APERTURE	EXPONENT	2	ECOL	74	""	
D1	L	0.51	DRIF	3	""	
D1	ORDER	0	DRIF	3	""	
APERTURE	L	0	ECOL	75	""	
APERTURE	X_MAX	0.02	ECOL	75	""	
APERTURE	Y_MAX	0.012	ECOL	75	""	
APERTURE	DX	0	ECOL	75	""	
APERTURE	DY	0	ECOL	75	""	
APERTURE	EXPONENT	2	ECOL	75	""	
BFMAG	L	1.24	CSBEND	18	""	
BFMAG	ANGLE	0.0570255	CSBEND	18	""	
BFMAG	K1	0.82	CSBEND	18	""	
BFMAG	K2	3.5	CSBEND	18	""	
BFMAG	K3	0	CSBEND	18	""	
BFMAG	K4	0	CSBEND	18	""	
BFMAG	K5	0	CSBEND	18	""	
BFMAG	K6	0	CSBEND	18	""	
BFMAG	K7	0	CSBEND	18	""	
BFMAG	K8	0	CSBEND	18	""	
BFMAG	E1	0.028513	CSBEND	18	""	
BFMAG	E2	0.028513	CSBEND	18	""	
BFMAG	TILT	0	CSBEND	18	""	
BFMAG	H1	0	CSBEND	18	""	
BFMAG	H2	0	CSBEND	18	""	
BFMAG	HGAP	0	CSBEND	18	""	
BFMAG	FINT	0.5	CSBEND	18	""	
BFMAG	DX	0	CSBEND	18	""	
BFMAG	DY	0	CSBEND	18	""	
BFMAG	DZ	0	CSBEND	18	""	
BFMAG	FSE	0	CSBEND	18	""	
BFMAG	ETILT	0	CSBEND	18	""	
BFMAG	N_KICKS	25	CSBEND	18	""	
BFMAG	NONLINEAR	1	CSBEND	18	""	
BFMAG	SYNCH_RAD	1	CSBEND	18	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	18	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	18	""	
BFMAG	EDGE_ORDER	1	CSBEND	18	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	18	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	18	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	18	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	18	""	
BFMAG	USE_BN	0	CSBEND	18	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	18	""	
BFMAG	B1	0	CSBEND	18	""	
BFMAG	B2	0	CSBEND	18	""	
BFMAG	B3	0	CSBEND	18	""	
BFMAG	B4	0	CSBEND	18	""	
BFMAG	B5	0	CSBEND	18	""	
BFMAG	B6	0	CSBEND	18	""	
BFMAG	B7	0	CSBEND	18	""	
BFMAG	B8	0	CSBEND	18	""	
BFMAG	ISR	1	CSBEND	18	""	
BFMAG	ISR1PART	1	CSBEND	18	""	
BFMAG	SQRT_ORDER	0	CSBEND	18	""	
BFMAG	USE_RAD_DIST	0	CSBEND	18	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	18	""	
APERTURE	L	0	ECOL	76	""	
APERTURE	X_MAX	0.02	ECOL	76	""	
APERTURE	Y_MAX	0.012	ECOL	76	""	
APERTURE	DX	0	ECOL	76	""	
APERTURE	DY	0	ECOL	76	""	
APERTURE	EXPONENT	2	ECOL	76	""	
D2	L	0.51	DRIF	3	""	
D2	ORDER	0	DRIF	3	""	
APERTURE	L	0	ECOL	77	""	
APERTURE	X_MAX	0.02	ECOL	77	""	
APERTURE	Y_MAX	0.012	ECOL	77	""	
APERTURE	DX	0	ECOL	77	""	
APERTURE	DY	0	ECOL	77	""	
APERTURE	EXPONENT	2	ECOL	77	""	
BDMAG	L	1.3	CSBEND	21	""	
BDMAG	ANGLE	0.146452	CSBEND	21	""	
BDMAG	K1	-0.555089	CSBEND	21	""	
BDMAG	K2	-4.1	CSBEND	21	""	
BDMAG	K3	0	CSBEND	21	""	
BDMAG	K4	0	CSBEND	21	""	
BDMAG	K5	0	CSBEND	21	""	
BDMAG	K6	0	CSBEND	21	""	
BDMAG	K7	0	CSBEND	21	""	
BDMAG	K8	0	CSBEND	21	""	
BDMAG	E1	0.073226	CSBEND	21	""	
BDMAG	E2	0.073226	CSBEND	21	""	
BDMAG	TILT	0	CSBEND	21	""	
BDMAG	H1	0	CSBEND	21	""	
BDMAG	H2	0	CSBEND	21	""	
BDMAG	HGAP	0	CSBEND	21	""	
BDMAG	FINT	0.5	CSBEND	21	""	
BDMAG	DX	0	CSBEND	21	""	
BDMAG	DY	0	CSBEND	21	""	
BDMAG	DZ	0	CSBEND	21	""	
BDMAG	FSE	0	CSBEND	21	""	
BDMAG	ETILT	0	CSBEND	21	""	
BDMAG	N_KICKS	25	CSBEND	21	""	
BDMAG	NONLINEAR	1	CSBEND	21	""	
BDMAG	SYNCH_RAD	1	CSBEND	21	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	21	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	21	""	
BDMAG	EDGE_ORDER	1	CSBEND	21	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	21	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	21	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	21	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	21	""	
BDMAG	USE_BN	0	CSBEND	21	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	21	""	
BDMAG	B1	0	CSBEND	21	""	
BDMAG	B2	0	CSBEND	21	""	
BDMAG	B3	0	CSBEND	21	""	
BDMAG	B4	0	CSBEND	21	""	
BDMAG	B5	0	CSBEND	21	""	
BDMAG	B6	0	CSBEND	21	""	
BDMAG	B7	0	CSBEND	21	""	
BDMAG	B8	0	CSBEND	21	""	
BDMAG	ISR	1	CSBEND	21	""	
BDMAG	ISR1PART	1	CSBEND	21	""	
BDMAG	SQRT_ORDER	0	CSBEND	21	""	
BDMAG	USE_RAD_DIST	0	CSBEND	21	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	21	""	
APERTURE	L	0	ECOL	78	""	
APERTURE	X_MAX	0.02	ECOL	78	""	
APERTURE	Y_MAX	0.012	ECOL	78	""	
APERTURE	DX	0	ECOL	78	""	
APERTURE	DY	0	ECOL	78	""	
APERTURE	EXPONENT	2	ECOL	78	""	
D2A	L	0.25	DRIF	21	""	
D2A	ORDER	0	DRIF	21	""	
BX	L	1e-006	HKICK	15	""	
BX	KICK	1e-009	HKICK	15	""	
BX	TILT	0	HKICK	15	""	
BX	B2	0	HKICK	15	""	
BX	CALIBRATION	1	HKICK	15	""	
BX	EDGE_EFFECTS	0	HKICK	15	""	
BX	ORDER	0	HKICK	15	""	
BX	STEERING	1	HKICK	15	""	
D2A	L	0.25	DRIF	22	""	
D2A	ORDER	0	DRIF	22	""	
APERTURE	L	0	ECOL	79	""	
APERTURE	X_MAX	0.02	ECOL	79	""	
APERTURE	Y_MAX	0.012	ECOL	79	""	
APERTURE	DX	0	ECOL	79	""	
APERTURE	DY	0	ECOL	79	""	
APERTURE	EXPONENT	2	ECOL	79	""	
BFMAG	L	1.24	CSBEND	19	""	
BFMAG	ANGLE	0.0570255	CSBEND	19	""	
BFMAG	K1	0.82	CSBEND	19	""	
BFMAG	K2	3.5	CSBEND	19	""	
BFMAG	K3	0	CSBEND	19	""	
BFMAG	K4	0	CSBEND	19	""	
BFMAG	K5	0	CSBEND	19	""	
BFMAG	K6	0	CSBEND	19	""	
BFMAG	K7	0	CSBEND	19	""	
BFMAG	K8	0	CSBEND	19	""	
BFMAG	E1	0.028513	CSBEND	19	""	
BFMAG	E2	0.028513	CSBEND	19	""	
BFMAG	TILT	0	CSBEND	19	""	
BFMAG	H1	0	CSBEND	19	""	
BFMAG	H2	0	CSBEND	19	""	
BFMAG	HGAP	0	CSBEND	19	""	
BFMAG	FINT	0.5	CSBEND	19	""	
BFMAG	DX	0	CSBEND	19	""	
BFMAG	DY	0	CSBEND	19	""	
BFMAG	DZ	0	CSBEND	19	""	
BFMAG	FSE	0	CSBEND	19	""	
BFMAG	ETILT	0	CSBEND	19	""	
BFMAG	N_KICKS	25	CSBEND	19	""	
BFMAG	NONLINEAR	1	CSBEND	19	""	
BFMAG	SYNCH_RAD	1	CSBEND	19	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	19	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	19	""	
BFMAG	EDGE_ORDER	1	CSBEND	19	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	19	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	19	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	19	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	19	""	
BFMAG	USE_BN	0	CSBEND	19	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	19	""	
BFMAG	B1	0	CSBEND	19	""	
BFMAG	B2	0	CSBEND	19	""	
BFMAG	B3	0	CSBEND	19	""	
BFMAG	B4	0	CSBEND	19	""	
BFMAG	B5	0	CSBEND	19	""	
BFMAG	B6	0	CSBEND	19	""	
BFMAG	B7	0	CSBEND	19	""	
BFMAG	B8	0	CSBEND	19	""	
BFMAG	ISR	1	CSBEND	19	""	
BFMAG	ISR1PART	1	CSBEND	19	""	
BFMAG	SQRT_ORDER	0	CSBEND	19	""	
BFMAG	USE_RAD_DIST	0	CSBEND	19	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	19	""	
APERTURE	L	0	ECOL	80	""	
APERTURE	X_MAX	0.02	ECOL	80	""	
APERTURE	Y_MAX	0.012	ECOL	80	""	
APERTURE	DX	0	ECOL	80	""	
APERTURE	DY	0	ECOL	80	""	
APERTURE	EXPONENT	2	ECOL	80	""	
DSE	L	0.225	DRIF	21	""	
DSE	ORDER	0	DRIF	21	""	
SD	L	0.15	SEXT	6	""	
SD	K2	-0	SEXT	6	""	
SD	TILT	0	SEXT	6	""	
SD	DX	0	SEXT	6	""	
SD	DY	0	SEXT	6	""	
SD	DZ	0	SEXT	6	""	
SD	FSE	0	SEXT	6	""	
SD	ORDER	0	SEXT	6	""	
DSE	L	0.225	DRIF	22	""	
DSE	ORDER	0	DRIF	22	""	
MON	L	1e-006	MONI	16	""	
MON	DX	0	MONI	16	""	
MON	DY	0	MONI	16	""	
MON	WEIGHT	1	MONI	16	""	
MON	TILT	0	MONI	16	""	
MON	XCALIBRATION	1	MONI	16	""	
MON	YCALIBRATION	1	MONI	16	""	
MON	ORDER	0	MONI	16	""	
MON	CO_FITPOINT	0	MONI	16	""	
APERTURE	L	0	ECOL	81	""	
APERTURE	X_MAX	0.02	ECOL	81	""	
APERTURE	Y_MAX	0.012	ECOL	81	""	
APERTURE	DX	0	ECOL	81	""	
APERTURE	DY	0	ECOL	81	""	
APERTURE	EXPONENT	2	ECOL	81	""	
BDMAG	L	1.3	CSBEND	22	""	
BDMAG	ANGLE	0.146452	CSBEND	22	""	
BDMAG	K1	-0.555089	CSBEND	22	""	
BDMAG	K2	-4.1	CSBEND	22	""	
BDMAG	K3	0	CSBEND	22	""	
BDMAG	K4	0	CSBEND	22	""	
BDMAG	K5	0	CSBEND	22	""	
BDMAG	K6	0	CSBEND	22	""	
BDMAG	K7	0	CSBEND	22	""	
BDMAG	K8	0	CSBEND	22	""	
BDMAG	E1	0.073226	CSBEND	22	""	
BDMAG	E2	0.073226	CSBEND	22	""	
BDMAG	TILT	0	CSBEND	22	""	
BDMAG	H1	0	CSBEND	22	""	
BDMAG	H2	0	CSBEND	22	""	
BDMAG	HGAP	0	CSBEND	22	""	
BDMAG	FINT	0.5	CSBEND	22	""	
BDMAG	DX	0	CSBEND	22	""	
BDMAG	DY	0	CSBEND	22	""	
BDMAG	DZ	0	CSBEND	22	""	
BDMAG	FSE	0	CSBEND	22	""	
BDMAG	ETILT	0	CSBEND	22	""	
BDMAG	N_KICKS	25	CSBEND	22	""	
BDMAG	NONLINEAR	1	CSBEND	22	""	
BDMAG	SYNCH_RAD	1	CSBEND	22	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	22	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	22	""	
BDMAG	EDGE_ORDER	1	CSBEND	22	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	22	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	22	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	22	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	22	""	
BDMAG	USE_BN	0	CSBEND	22	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	22	""	
BDMAG	B1	0	CSBEND	22	""	
BDMAG	B2	0	CSBEND	22	""	
BDMAG	B3	0	CSBEND	22	""	
BDMAG	B4	0	CSBEND	22	""	
BDMAG	B5	0	CSBEND	22	""	
BDMAG	B6	0	CSBEND	22	""	
BDMAG	B7	0	CSBEND	22	""	
BDMAG	B8	0	CSBEND	22	""	
BDMAG	ISR	1	CSBEND	22	""	
BDMAG	ISR1PART	1	CSBEND	22	""	
BDMAG	SQRT_ORDER	0	CSBEND	22	""	
BDMAG	USE_RAD_DIST	0	CSBEND	22	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	22	""	
APERTURE	L	0	ECOL	82	""	
APERTURE	X_MAX	0.02	ECOL	82	""	
APERTURE	Y_MAX	0.012	ECOL	82	""	
APERTURE	DX	0	ECOL	82	""	
APERTURE	DY	0	ECOL	82	""	
APERTURE	EXPONENT	2	ECOL	82	""	
D2A	L	0.25	DRIF	23	""	
D2A	ORDER	0	DRIF	23	""	
BY	L	1e-006	VKICK	11	""	
BY	KICK	1e-009	VKICK	11	""	
BY	TILT	0	VKICK	11	""	
BY	B2	0	VKICK	11	""	
BY	CALIBRATION	1	VKICK	11	""	
BY	EDGE_EFFECTS	0	VKICK	11	""	
BY	ORDER	0	VKICK	11	""	
BY	STEERING	1	VKICK	11	""	
D2A	L	0.25	DRIF	24	""	
D2A	ORDER	0	DRIF	24	""	
APERTURE	L	0	ECOL	83	""	
APERTURE	X_MAX	0.02	ECOL	83	""	
APERTURE	Y_MAX	0.012	ECOL	83	""	
APERTURE	DX	0	ECOL	83	""	
APERTURE	DY	0	ECOL	83	""	
APERTURE	EXPONENT	2	ECOL	83	""	
BFMAG	L	1.24	CSBEND	20	""	
BFMAG	ANGLE	0.0570255	CSBEND	20	""	
BFMAG	K1	0.82	CSBEND	20	""	
BFMAG	K2	3.5	CSBEND	20	""	
BFMAG	K3	0	CSBEND	20	""	
BFMAG	K4	0	CSBEND	20	""	
BFMAG	K5	0	CSBEND	20	""	
BFMAG	K6	0	CSBEND	20	""	
BFMAG	K7	0	CSBEND	20	""	
BFMAG	K8	0	CSBEND	20	""	
BFMAG	E1	0.028513	CSBEND	20	""	
BFMAG	E2	0.028513	CSBEND	20	""	
BFMAG	TILT	0	CSBEND	20	""	
BFMAG	H1	0	CSBEND	20	""	
BFMAG	H2	0	CSBEND	20	""	
BFMAG	HGAP	0	CSBEND	20	""	
BFMAG	FINT	0.5	CSBEND	20	""	
BFMAG	DX	0	CSBEND	20	""	
BFMAG	DY	0	CSBEND	20	""	
BFMAG	DZ	0	CSBEND	20	""	
BFMAG	FSE	0	CSBEND	20	""	
BFMAG	ETILT	0	CSBEND	20	""	
BFMAG	N_KICKS	25	CSBEND	20	""	
BFMAG	NONLINEAR	1	CSBEND	20	""	
BFMAG	SYNCH_RAD	1	CSBEND	20	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	20	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	20	""	
BFMAG	EDGE_ORDER	1	CSBEND	20	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	20	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	20	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	20	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	20	""	
BFMAG	USE_BN	0	CSBEND	20	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	20	""	
BFMAG	B1	0	CSBEND	20	""	
BFMAG	B2	0	CSBEND	20	""	
BFMAG	B3	0	CSBEND	20	""	
BFMAG	B4	0	CSBEND	20	""	
BFMAG	B5	0	CSBEND	20	""	
BFMAG	B6	0	CSBEND	20	""	
BFMAG	B7	0	CSBEND	20	""	
BFMAG	B8	0	CSBEND	20	""	
BFMAG	ISR	1	CSBEND	20	""	
BFMAG	ISR1PART	1	CSBEND	20	""	
BFMAG	SQRT_ORDER	0	CSBEND	20	""	
BFMAG	USE_RAD_DIST	0	CSBEND	20	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	20	""	
APERTURE	L	0	ECOL	84	""	
APERTURE	X_MAX	0.02	ECOL	84	""	
APERTURE	Y_MAX	0.012	ECOL	84	""	
APERTURE	DX	0	ECOL	84	""	
APERTURE	DY	0	ECOL	84	""	
APERTURE	EXPONENT	2	ECOL	84	""	
DSE	L	0.225	DRIF	23	""	
DSE	ORDER	0	DRIF	23	""	
SF	L	0.15	SEXT	6	""	
SF	K2	0	SEXT	6	""	
SF	TILT	0	SEXT	6	""	
SF	DX	0	SEXT	6	""	
SF	DY	0	SEXT	6	""	
SF	DZ	0	SEXT	6	""	
SF	FSE	0	SEXT	6	""	
SF	ORDER	0	SEXT	6	""	
DSE	L	0.225	DRIF	24	""	
DSE	ORDER	0	DRIF	24	""	
MON	L	1e-006	MONI	17	""	
MON	DX	0	MONI	17	""	
MON	DY	0	MONI	17	""	
MON	WEIGHT	1	MONI	17	""	
MON	TILT	0	MONI	17	""	
MON	XCALIBRATION	1	MONI	17	""	
MON	YCALIBRATION	1	MONI	17	""	
MON	ORDER	0	MONI	17	""	
MON	CO_FITPOINT	0	MONI	17	""	
APERTURE	L	0	ECOL	85	""	
APERTURE	X_MAX	0.02	ECOL	85	""	
APERTURE	Y_MAX	0.012	ECOL	85	""	
APERTURE	DX	0	ECOL	85	""	
APERTURE	DY	0	ECOL	85	""	
APERTURE	EXPONENT	2	ECOL	85	""	
BDMAG	L	1.3	CSBEND	23	""	
BDMAG	ANGLE	0.146452	CSBEND	23	""	
BDMAG	K1	-0.555089	CSBEND	23	""	
BDMAG	K2	-4.1	CSBEND	23	""	
BDMAG	K3	0	CSBEND	23	""	
BDMAG	K4	0	CSBEND	23	""	
BDMAG	K5	0	CSBEND	23	""	
BDMAG	K6	0	CSBEND	23	""	
BDMAG	K7	0	CSBEND	23	""	
BDMAG	K8	0	CSBEND	23	""	
BDMAG	E1	0.073226	CSBEND	23	""	
BDMAG	E2	0.073226	CSBEND	23	""	
BDMAG	TILT	0	CSBEND	23	""	
BDMAG	H1	0	CSBEND	23	""	
BDMAG	H2	0	CSBEND	23	""	
BDMAG	HGAP	0	CSBEND	23	""	
BDMAG	FINT	0.5	CSBEND	23	""	
BDMAG	DX	0	CSBEND	23	""	
BDMAG	DY	0	CSBEND	23	""	
BDMAG	DZ	0	CSBEND	23	""	
BDMAG	FSE	0	CSBEND	23	""	
BDMAG	ETILT	0	CSBEND	23	""	
BDMAG	N_KICKS	25	CSBEND	23	""	
BDMAG	NONLINEAR	1	CSBEND	23	""	
BDMAG	SYNCH_RAD	1	CSBEND	23	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	23	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	23	""	
BDMAG	EDGE_ORDER	1	CSBEND	23	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	23	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	23	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	23	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	23	""	
BDMAG	USE_BN	0	CSBEND	23	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	23	""	
BDMAG	B1	0	CSBEND	23	""	
BDMAG	B2	0	CSBEND	23	""	
BDMAG	B3	0	CSBEND	23	""	
BDMAG	B4	0	CSBEND	23	""	
BDMAG	B5	0	CSBEND	23	""	
BDMAG	B6	0	CSBEND	23	""	
BDMAG	B7	0	CSBEND	23	""	
BDMAG	B8	0	CSBEND	23	""	
BDMAG	ISR	1	CSBEND	23	""	
BDMAG	ISR1PART	1	CSBEND	23	""	
BDMAG	SQRT_ORDER	0	CSBEND	23	""	
BDMAG	USE_RAD_DIST	0	CSBEND	23	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	23	""	
APERTURE	L	0	ECOL	86	""	
APERTURE	X_MAX	0.02	ECOL	86	""	
APERTURE	Y_MAX	0.012	ECOL	86	""	
APERTURE	DX	0	ECOL	86	""	
APERTURE	DY	0	ECOL	86	""	
APERTURE	EXPONENT	2	ECOL	86	""	
MON	L	1e-006	MONI	18	""	
MON	DX	0	MONI	18	""	
MON	DY	0	MONI	18	""	
MON	WEIGHT	1	MONI	18	""	
MON	TILT	0	MONI	18	""	
MON	XCALIBRATION	1	MONI	18	""	
MON	YCALIBRATION	1	MONI	18	""	
MON	ORDER	0	MONI	18	""	
MON	CO_FITPOINT	0	MONI	18	""	
DE	L	0.53	DRIF	6	""	
DE	ORDER	0	DRIF	6	""	
APERTURE	L	0	ECOL	87	""	
APERTURE	X_MAX	0.02	ECOL	87	""	
APERTURE	Y_MAX	0.012	ECOL	87	""	
APERTURE	DX	0	ECOL	87	""	
APERTURE	DY	0	ECOL	87	""	
APERTURE	EXPONENT	2	ECOL	87	""	
BFMAG	L	1.24	CSBEND	21	""	
BFMAG	ANGLE	0.0570255	CSBEND	21	""	
BFMAG	K1	0.82	CSBEND	21	""	
BFMAG	K2	3.5	CSBEND	21	""	
BFMAG	K3	0	CSBEND	21	""	
BFMAG	K4	0	CSBEND	21	""	
BFMAG	K5	0	CSBEND	21	""	
BFMAG	K6	0	CSBEND	21	""	
BFMAG	K7	0	CSBEND	21	""	
BFMAG	K8	0	CSBEND	21	""	
BFMAG	E1	0.028513	CSBEND	21	""	
BFMAG	E2	0.028513	CSBEND	21	""	
BFMAG	TILT	0	CSBEND	21	""	
BFMAG	H1	0	CSBEND	21	""	
BFMAG	H2	0	CSBEND	21	""	
BFMAG	HGAP	0	CSBEND	21	""	
BFMAG	FINT	0.5	CSBEND	21	""	
BFMAG	DX	0	CSBEND	21	""	
BFMAG	DY	0	CSBEND	21	""	
BFMAG	DZ	0	CSBEND	21	""	
BFMAG	FSE	0	CSBEND	21	""	
BFMAG	ETILT	0	CSBEND	21	""	
BFMAG	N_KICKS	25	CSBEND	21	""	
BFMAG	NONLINEAR	1	CSBEND	21	""	
BFMAG	SYNCH_RAD	1	CSBEND	21	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	21	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	21	""	
BFMAG	EDGE_ORDER	1	CSBEND	21	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	21	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	21	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	21	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	21	""	
BFMAG	USE_BN	0	CSBEND	21	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	21	""	
BFMAG	B1	0	CSBEND	21	""	
BFMAG	B2	0	CSBEND	21	""	
BFMAG	B3	0	CSBEND	21	""	
BFMAG	B4	0	CSBEND	21	""	
BFMAG	B5	0	CSBEND	21	""	
BFMAG	B6	0	CSBEND	21	""	
BFMAG	B7	0	CSBEND	21	""	
BFMAG	B8	0	CSBEND	21	""	
BFMAG	ISR	1	CSBEND	21	""	
BFMAG	ISR1PART	1	CSBEND	21	""	
BFMAG	SQRT_ORDER	0	CSBEND	21	""	
BFMAG	USE_RAD_DIST	0	CSBEND	21	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	21	""	
APERTURE	L	0	ECOL	88	""	
APERTURE	X_MAX	0.02	ECOL	88	""	
APERTURE	Y_MAX	0.012	ECOL	88	""	
APERTURE	DX	0	ECOL	88	""	
APERTURE	DY	0	ECOL	88	""	
APERTURE	EXPONENT	2	ECOL	88	""	
DD	L	0.25	DRIF	6	""	
DD	ORDER	0	DRIF	6	""	
QD	L	0.2	QUAD	6	""	
QD	K1	-1.35966	QUAD	6	""	
QD	TILT	0	QUAD	6	""	
QD	FFRINGE	0	QUAD	6	""	
QD	DX	0	QUAD	6	""	
QD	DY	0	QUAD	6	""	
QD	DZ	0	QUAD	6	""	
QD	FSE	0	QUAD	6	""	
QD	HKICK	0	QUAD	6	""	
QD	VKICK	0	QUAD	6	""	
QD	HCALIBRATION	1	QUAD	6	""	
QD	VCALIBRATION	1	QUAD	6	""	
QD	HSTEERING	0	QUAD	6	""	
QD	VSTEERING	0	QUAD	6	""	
